CustomerID,Age,Gender,IncomeBand,Province,TenureMonths,Churn
4442,69,Female,Low,KwaZulu-Natal,81,0
4443,62,Female,Low,Mpumalanga,109,1
4444,18,Male,Low,Mpumalanga,17,1
4445,24,Male,Low,Mpumalanga,1,0
4446,26,Male,Medium,Eastern Cape,102,1
4447,22,Female,High,Northern Cape,6,0
4448,41,Male,Medium,Western Cape,88,0
4449,46,Female,Medium,Eastern Cape,9,0
4450,46,Male,Medium,Gauteng,27,1
4451,66,Male,Low,Mpumalanga,59,0
4452,43,Female,Low,Western Cape,55,0
4453,23,Female,Medium,Gauteng,95,0
4454,36,Male,Medium,Limpopo,77,0
4455,43,Female,High,KwaZulu-Natal,80,0
4456,65,Female,Medium,Eastern Cape,61,1
4457,52,Male,Medium,Gauteng,4,0
4458,73,Male,Medium,Gauteng,91,1
4459,72,Female,Low,KwaZulu-Natal,107,1
4460,38,Female,High,Eastern Cape,3,0
4461,31,Female,Low,North West,118,0
4462,34,Female,High,Limpopo,56,0
4463,66,Male,High,Gauteng,85,0
4464,27,Male,Low,Eastern Cape,59,1
4465,43,Female,Medium,Free State,16,0
4466,37,Female,Low,Northern Cape,77,0
4467,30,Male,Low,Gauteng,4,0
4468,52,Female,Low,Eastern Cape,25,0
4469,20,Male,Medium,Limpopo,39,1
4470,59,Female,Low,Western Cape,12,0
4471,31,Female,Medium,North West,20,0
4472,19,Male,Medium,Mpumalanga,56,0
4473,27,Female,Medium,KwaZulu-Natal,103,0
4474,63,Female,Medium,Eastern Cape,54,0
4475,42,Male,Low,Limpopo,106,0
4476,32,Female,High,Eastern Cape,46,0
4477,20,Female,Medium,Western Cape,69,0
4478,37,Female,Low,Western Cape,60,0
4479,50,Female,Medium,Gauteng,65,0
4480,40,Male,Medium,Eastern Cape,72,0
4481,19,Male,Low,Limpopo,84,0
4482,44,Male,Medium,Eastern Cape,4,0
4483,19,Female,Low,Free State,12,0
4484,60,Female,Medium,Northern Cape,39,0
4485,64,Male,Medium,Western Cape,118,0
4486,35,Male,Medium,Western Cape,59,0
4487,29,Male,High,Free State,37,1
4488,28,Male,Medium,Limpopo,68,0
4489,29,Female,Medium,Western Cape,30,0
4490,25,Female,Low,Eastern Cape,87,0
4491,19,Female,Low,Mpumalanga,19,0
4492,37,Female,Low,Western Cape,38,0
4493,69,Female,Low,Mpumalanga,101,0
4494,26,Female,Low,Western Cape,91,0
4495,29,Male,Low,Gauteng,28,0
4496,28,Female,Low,Gauteng,33,0
4497,60,Male,Medium,Western Cape,104,1
4498,70,Female,Medium,Gauteng,87,0
4499,35,Female,Medium,Eastern Cape,59,0
4500,71,Female,Medium,North West,73,0
4501,67,Male,Medium,Eastern Cape,100,1
4502,36,Male,Medium,Western Cape,57,0
4503,57,Female,Low,North West,14,0
4504,48,Male,Low,Western Cape,79,1
4505,22,Female,Low,Free State,44,0
4506,22,Female,High,Limpopo,119,1
4507,37,Male,Medium,Western Cape,91,0
4508,34,Female,High,Gauteng,28,0
4509,21,Female,Medium,Free State,104,1
4510,63,Male,High,Limpopo,16,0
4511,36,Male,Medium,Northern Cape,79,0
4512,54,Female,Low,Free State,119,0
4513,52,Male,Medium,Gauteng,93,0
4514,44,Female,High,North West,106,0
4515,70,Female,Medium,Northern Cape,71,1
4516,69,Male,Low,Limpopo,103,0
4517,42,Male,Low,North West,32,0
4518,47,Male,High,Mpumalanga,101,1
4519,35,Male,Low,Eastern Cape,49,0
4520,52,Male,High,Western Cape,39,1
4521,55,Male,High,Free State,38,0
4522,44,Female,Medium,Western Cape,119,0
4523,40,Male,High,Gauteng,16,0
4524,42,Female,High,Western Cape,41,0
4525,53,Male,High,Gauteng,42,0
4526,62,Male,Medium,North West,54,0
4527,43,Male,Low,Limpopo,21,1
4528,55,Female,Medium,KwaZulu-Natal,21,0
4529,40,Male,Low,Eastern Cape,109,1
4530,43,Female,Low,KwaZulu-Natal,58,1
4531,74,Male,Medium,KwaZulu-Natal,110,0
4532,56,Male,Medium,Northern Cape,53,0
4533,70,Male,Medium,Gauteng,30,1
4534,28,Male,High,Eastern Cape,113,1
4535,62,Male,Medium,Limpopo,67,1
4536,53,Male,Medium,Limpopo,118,1
4537,46,Female,Medium,Eastern Cape,9,0
4538,73,Male,High,Eastern Cape,100,0
4539,51,Male,Low,North West,104,0
4540,19,Female,Low,Western Cape,39,0
4541,71,Male,High,North West,24,1
4542,62,Male,Low,Free State,2,0
4543,39,Female,Medium,KwaZulu-Natal,116,0
4544,42,Female,Low,Limpopo,7,1
4545,53,Male,Medium,Limpopo,78,0
4546,29,Male,Medium,Northern Cape,73,1
4547,57,Female,Low,Gauteng,33,1
4548,54,Male,Medium,Free State,21,0
4549,32,Female,High,North West,103,0
4550,35,Female,High,Eastern Cape,110,0
4551,45,Female,Low,Eastern Cape,108,0
4552,59,Female,High,Limpopo,109,1
4553,74,Female,High,Gauteng,6,1
4554,34,Male,Medium,Limpopo,119,0
4555,49,Female,Medium,Limpopo,103,0
4556,51,Male,Medium,Limpopo,82,0
4557,46,Female,Medium,North West,2,0
4558,66,Male,Medium,Northern Cape,39,0
4559,30,Female,Medium,Eastern Cape,62,0
4560,46,Female,Medium,North West,64,0
4561,34,Male,Low,North West,102,0
4562,65,Male,Low,Limpopo,21,1
4563,29,Male,Medium,Northern Cape,109,1
4564,32,Female,Medium,Mpumalanga,98,1
4565,45,Male,Low,Limpopo,22,0
4566,24,Female,Low,Limpopo,6,0
4567,21,Male,Medium,North West,28,1
4568,63,Female,Medium,Eastern Cape,41,0
4569,70,Female,Medium,North West,104,0
4570,35,Male,Low,KwaZulu-Natal,111,0
4571,24,Female,Medium,Eastern Cape,114,0
4572,26,Female,High,Eastern Cape,99,0
4573,63,Male,High,Western Cape,25,0
4574,48,Female,High,Mpumalanga,88,0
4575,74,Male,Low,Eastern Cape,39,0
4576,43,Female,Low,Limpopo,61,0
4577,42,Male,High,Northern Cape,93,0
4578,54,Female,Medium,Limpopo,76,0
4579,35,Male,Medium,Gauteng,10,0
4580,38,Female,Medium,Western Cape,101,1
4581,45,Male,Low,KwaZulu-Natal,35,0
4582,38,Female,Medium,Northern Cape,17,0
4583,54,Female,Medium,Western Cape,101,1
4584,33,Female,Low,Mpumalanga,2,0
4585,22,Male,Medium,Limpopo,56,1
4586,26,Female,Low,KwaZulu-Natal,1,1
4587,51,Male,Low,Mpumalanga,91,0
4588,40,Male,Medium,Gauteng,89,1
4589,44,Female,Low,Western Cape,84,0
4590,33,Male,Low,North West,31,1
4591,29,Male,Medium,Limpopo,102,0
4592,24,Female,Low,Eastern Cape,63,0
4593,49,Female,High,KwaZulu-Natal,22,0
4594,51,Male,Low,Free State,15,0
4595,46,Male,Low,Western Cape,114,1
4596,52,Female,High,KwaZulu-Natal,34,0
4597,21,Male,Medium,Western Cape,13,0
4598,50,Male,Medium,Free State,27,0
4599,68,Female,Medium,Western Cape,57,0
4600,33,Female,Medium,Limpopo,94,1
4601,62,Female,Medium,Western Cape,36,1
4602,51,Female,Medium,Western Cape,110,0
4603,73,Female,Low,Free State,90,0
4604,60,Male,Low,Eastern Cape,113,0
4605,39,Male,Medium,Limpopo,26,0
4606,60,Female,Medium,Limpopo,9,0
4607,74,Male,Low,Free State,66,0
4608,32,Male,Medium,Free State,1,0
4609,66,Male,Low,Western Cape,83,0
4610,21,Female,Low,Limpopo,39,0
4611,57,Male,Medium,Northern Cape,14,1
4612,49,Male,Medium,Limpopo,18,0
4613,61,Female,Low,Western Cape,23,1
4614,33,Female,Medium,Free State,90,0
4615,52,Female,Low,Limpopo,8,0
4616,61,Male,Medium,Limpopo,13,0
4617,21,Male,Low,Eastern Cape,87,0
4618,43,Female,Low,Limpopo,40,0
4619,48,Male,Low,Northern Cape,103,0
4620,59,Female,Medium,Mpumalanga,33,1
4621,44,Female,Medium,Eastern Cape,91,0
4622,57,Male,Medium,Northern Cape,26,1
4623,28,Female,Medium,Northern Cape,115,0
4624,55,Female,Medium,Mpumalanga,62,0
4625,51,Male,High,Eastern Cape,67,0
4626,67,Female,High,KwaZulu-Natal,84,0
4627,49,Male,Low,Western Cape,37,0
4628,73,Male,High,Free State,5,0
4629,20,Female,Low,KwaZulu-Natal,63,0
4630,53,Male,Low,KwaZulu-Natal,45,0
4631,54,Female,Low,Free State,54,1
4632,49,Male,High,Gauteng,91,0
4633,41,Female,Low,Eastern Cape,98,0
4634,59,Male,Medium,Western Cape,92,0
4635,25,Male,High,Eastern Cape,94,1
4636,47,Male,Low,North West,45,0
4637,62,Male,Low,Free State,76,0
4638,21,Female,Medium,KwaZulu-Natal,77,0
4639,61,Male,Low,Free State,7,0
4640,65,Male,Low,Gauteng,69,0
4641,46,Male,Low,Free State,27,0
4642,44,Female,Low,KwaZulu-Natal,31,1
4643,56,Male,Low,Northern Cape,102,0
4644,36,Male,Medium,Free State,3,0
4645,51,Female,Low,KwaZulu-Natal,20,0
4646,22,Female,Medium,KwaZulu-Natal,90,0
4647,33,Male,Low,Mpumalanga,25,0
4648,49,Male,High,Gauteng,76,1
4649,67,Male,Medium,North West,27,0
4650,67,Male,Low,Northern Cape,26,0
4651,60,Male,High,Free State,41,0
4652,63,Female,Low,Western Cape,5,0
4653,53,Female,High,KwaZulu-Natal,74,1
4654,72,Male,Medium,KwaZulu-Natal,112,0
4655,61,Female,High,Northern Cape,85,0
4656,72,Male,Low,Mpumalanga,72,1
4657,71,Male,Medium,Western Cape,92,0
4658,42,Male,Low,Free State,58,0
4659,57,Male,Low,Free State,112,0
4660,66,Female,Low,Mpumalanga,95,0
4661,25,Male,Medium,Mpumalanga,4,0
4662,39,Female,Low,KwaZulu-Natal,112,1
4663,57,Female,Medium,Mpumalanga,53,1
4664,74,Female,High,Free State,25,1
4665,54,Male,Low,Western Cape,104,0
4666,27,Male,Low,North West,84,1
4667,62,Male,Medium,Mpumalanga,31,0
4668,32,Female,Medium,Northern Cape,98,0
4669,38,Male,Medium,Gauteng,70,1
4670,59,Male,Low,Mpumalanga,92,0
4671,68,Female,Low,Western Cape,27,0
4672,41,Male,Low,KwaZulu-Natal,105,1
4673,53,Female,Medium,KwaZulu-Natal,58,0
4674,42,Male,Low,KwaZulu-Natal,63,0
4675,48,Male,Low,KwaZulu-Natal,87,0
4676,73,Female,High,Mpumalanga,27,1
4677,37,Female,Medium,North West,16,1
4678,27,Male,High,Mpumalanga,108,0
4679,39,Male,High,Free State,97,0
4680,19,Male,Low,Gauteng,23,0
4681,32,Male,Medium,North West,88,0
4682,45,Female,Low,Free State,34,0
4683,52,Male,Low,Northern Cape,56,0
4684,61,Male,Medium,Limpopo,29,1
4685,50,Male,Medium,KwaZulu-Natal,106,0
4686,66,Female,Low,Limpopo,69,0
4687,46,Female,Medium,Limpopo,55,0
4688,66,Male,High,Northern Cape,94,1
4689,22,Female,Medium,Mpumalanga,39,1
4690,53,Male,Low,Eastern Cape,92,1
4691,28,Female,Low,Northern Cape,106,0
4692,49,Female,Medium,Western Cape,85,0
4693,32,Male,Low,North West,108,0
4694,44,Male,Low,Eastern Cape,85,0
4695,47,Female,Medium,Northern Cape,38,0
4696,57,Female,Medium,KwaZulu-Natal,89,0
4697,67,Female,Low,Gauteng,41,0
4698,53,Male,Low,Limpopo,91,0
4699,22,Male,Medium,North West,36,0
4700,65,Male,Medium,Free State,68,0
4701,47,Male,Medium,Gauteng,112,0
4702,31,Female,Medium,KwaZulu-Natal,47,0
4703,57,Female,Low,Northern Cape,117,0
4704,49,Female,Low,KwaZulu-Natal,64,0
4705,57,Female,Medium,Free State,52,0
4706,70,Female,Medium,Free State,24,0
4707,57,Male,Medium,Western Cape,108,0
4708,25,Female,High,Gauteng,27,0
4709,46,Female,Medium,Limpopo,5,1
4710,38,Female,Low,Gauteng,21,0
4711,67,Female,Low,North West,32,0
4712,29,Male,High,Northern Cape,41,0
4713,25,Male,Low,Free State,72,0
4714,73,Male,Low,Gauteng,93,0
4715,39,Female,High,North West,74,0
4716,27,Female,Medium,Gauteng,33,0
4717,65,Male,Medium,Mpumalanga,56,0
4718,45,Female,Medium,Eastern Cape,82,0
4719,25,Female,Medium,Eastern Cape,74,0
4720,34,Male,Low,Northern Cape,86,0
4721,63,Male,Medium,Free State,60,0
4722,27,Female,Low,North West,108,1
4723,24,Female,High,Eastern Cape,2,0
4724,60,Male,Medium,Free State,13,1
4725,27,Female,High,Northern Cape,41,0
4726,42,Male,Low,KwaZulu-Natal,23,0
4727,49,Female,Low,Northern Cape,33,0
4728,73,Male,Low,Gauteng,37,1
4729,30,Female,Low,Gauteng,23,0
4730,38,Male,Medium,Gauteng,109,0
4731,63,Male,Low,Mpumalanga,10,0
4732,30,Female,Low,Free State,112,0
4733,40,Female,Low,Eastern Cape,52,0
4734,28,Male,Low,Western Cape,51,0
4735,63,Male,Medium,Free State,101,1
4736,24,Female,Medium,Western Cape,40,0
4737,62,Female,Low,KwaZulu-Natal,30,0
4738,71,Female,Low,Western Cape,31,1
4739,55,Male,High,Eastern Cape,72,1
4740,71,Male,Low,Mpumalanga,21,0
4741,28,Male,Low,Limpopo,22,0
4742,56,Female,Medium,Free State,98,0
4743,50,Female,Low,North West,117,0
4744,43,Male,Low,KwaZulu-Natal,106,0
4745,51,Female,Medium,Free State,34,0
4746,69,Male,Medium,North West,31,1
4747,71,Female,High,Limpopo,47,0
4748,45,Female,Medium,Mpumalanga,101,1
4749,36,Female,Medium,Limpopo,88,0
4750,44,Male,Low,Western Cape,55,1
4751,58,Female,High,Northern Cape,111,1
4752,56,Male,Medium,Northern Cape,105,0
4753,49,Male,Medium,Western Cape,10,0
4754,55,Female,Medium,Limpopo,5,0
4755,24,Male,High,Gauteng,100,0
4756,49,Female,High,Mpumalanga,78,0
4757,53,Male,Low,Free State,109,0
4758,22,Male,Medium,KwaZulu-Natal,65,1
4759,68,Female,Low,North West,6,0
4760,61,Female,Medium,Mpumalanga,23,0
4761,40,Female,Medium,Limpopo,48,1
4762,39,Male,Low,North West,66,0
4763,48,Male,High,Free State,39,0
4764,25,Male,Medium,Northern Cape,95,0
4765,64,Male,High,Mpumalanga,57,0
4766,46,Female,Medium,Free State,113,0
4767,23,Female,Low,KwaZulu-Natal,55,0
4768,50,Male,High,Northern Cape,43,0
4769,47,Male,Medium,Western Cape,41,0
4770,71,Female,Medium,Gauteng,6,0
4771,54,Male,Low,Eastern Cape,73,1
4772,73,Male,Medium,Mpumalanga,82,0
4773,26,Female,Low,KwaZulu-Natal,38,0
4774,38,Male,High,Mpumalanga,81,0
4775,22,Male,Medium,North West,1,1
4776,24,Male,Low,North West,26,0
4777,34,Female,Medium,Free State,35,0
4778,63,Male,Medium,Gauteng,37,0
4779,67,Female,High,Mpumalanga,11,1
4780,66,Male,High,Free State,24,0
4781,70,Female,Medium,Limpopo,49,0
4782,61,Female,Medium,Mpumalanga,54,0
4783,58,Male,High,KwaZulu-Natal,107,0
4784,39,Male,Low,Mpumalanga,23,0
4785,37,Male,Low,North West,118,0
4786,59,Male,Low,North West,14,0
4787,54,Male,Low,Mpumalanga,80,0
4788,18,Female,Low,Mpumalanga,106,0
4789,63,Female,High,Eastern Cape,82,0
4790,71,Male,Medium,Eastern Cape,62,0
4791,36,Male,Medium,Gauteng,96,0
4792,23,Female,Medium,Gauteng,55,0
4793,42,Female,Low,North West,45,0
4794,73,Female,Medium,Gauteng,61,0
4795,56,Female,Low,Northern Cape,89,0
4796,52,Female,Medium,North West,88,0
4797,67,Male,High,Western Cape,15,0
4798,71,Female,High,Gauteng,92,1
4799,29,Male,High,Free State,56,0
4800,73,Female,High,KwaZulu-Natal,81,0
4801,65,Male,Low,Eastern Cape,33,0
4802,68,Female,Medium,Mpumalanga,110,1
4803,54,Male,Low,Mpumalanga,30,1
4804,48,Male,Low,Western Cape,51,0
4805,43,Female,High,Eastern Cape,85,1
4806,42,Male,Low,Free State,97,0
4807,72,Male,Medium,Northern Cape,117,0
4808,40,Female,Low,Mpumalanga,63,0
4809,20,Male,High,North West,8,0
4810,43,Male,Low,KwaZulu-Natal,98,0
4811,64,Male,Medium,Eastern Cape,75,0
4812,51,Female,Medium,North West,116,1
4813,37,Male,High,Limpopo,22,1
4814,35,Female,Medium,Free State,22,1
4815,73,Female,High,Gauteng,21,0
4816,36,Female,Medium,Western Cape,112,0
4817,40,Female,Low,KwaZulu-Natal,21,0
4818,58,Male,Low,Eastern Cape,53,1
4819,25,Male,Medium,Eastern Cape,28,0
4820,23,Female,High,Western Cape,53,1
4821,55,Female,Medium,North West,94,1
4822,52,Male,High,Free State,57,0
4823,40,Male,High,Free State,52,0
4824,22,Male,Low,Gauteng,74,0
4825,35,Male,High,Gauteng,16,0
4826,18,Male,Medium,Northern Cape,83,0
4827,61,Female,Low,Limpopo,82,0
4828,47,Female,Low,North West,47,1
4829,31,Female,Low,Free State,65,0
4830,37,Female,Low,Gauteng,69,1
4831,20,Female,Low,Gauteng,69,1
4832,34,Female,Medium,Free State,49,0
4833,74,Male,Low,Free State,46,0
4834,45,Female,Low,North West,89,0
4835,40,Female,Low,Free State,107,0
4836,32,Male,High,Limpopo,23,0
4837,54,Male,Low,Free State,110,1
4838,29,Male,Low,Limpopo,81,0
4839,35,Male,Medium,Northern Cape,22,1
4840,70,Female,Low,Eastern Cape,4,0
4841,20,Male,Low,Western Cape,17,0
4842,19,Male,Medium,Eastern Cape,55,1
4843,33,Female,Medium,Northern Cape,30,0
4844,23,Female,Low,Eastern Cape,45,0
4845,53,Female,Medium,Mpumalanga,115,0
4846,74,Female,Medium,North West,81,0
4847,57,Male,Medium,Eastern Cape,29,0
4848,58,Female,Medium,Gauteng,9,0
4849,26,Male,Low,KwaZulu-Natal,30,0
4850,43,Female,High,Free State,43,1
4851,18,Male,Medium,North West,1,1
4852,60,Female,Medium,Mpumalanga,19,0
4853,24,Female,Medium,Western Cape,84,1
4854,29,Male,Low,Eastern Cape,87,1
4855,50,Male,Medium,Free State,85,0
4856,59,Male,Medium,Gauteng,9,0
4857,34,Male,Medium,Gauteng,69,0
4858,37,Male,Medium,Gauteng,78,0
4859,46,Female,High,Northern Cape,51,1
4860,35,Female,Low,Free State,63,1
4861,25,Male,High,Mpumalanga,17,0
4862,58,Female,High,Western Cape,9,0
4863,61,Male,Low,Northern Cape,94,0
4864,70,Male,Low,Free State,119,0
4865,19,Male,Medium,KwaZulu-Natal,90,0
4866,25,Female,High,Free State,98,1
4867,36,Female,Low,Mpumalanga,107,0
4868,70,Male,High,Free State,62,1
4869,22,Female,Low,KwaZulu-Natal,34,0
4870,62,Male,Medium,Western Cape,42,0
4871,32,Male,Low,Mpumalanga,20,1
4872,30,Male,Low,North West,74,0
4873,19,Female,High,Eastern Cape,102,1
4874,18,Male,Medium,Gauteng,89,1
4875,43,Female,Medium,Eastern Cape,17,0
4876,42,Female,High,North West,35,0
4877,56,Female,Medium,Limpopo,43,0
4878,36,Female,Low,Northern Cape,95,1
4879,33,Male,Low,Western Cape,109,1
4880,24,Male,High,Gauteng,55,0
4881,18,Female,Medium,Mpumalanga,25,0
4882,39,Female,Medium,Eastern Cape,94,0
4883,73,Male,High,Western Cape,60,0
4884,73,Male,Low,Limpopo,40,1
4885,60,Female,High,Free State,82,0
4886,35,Female,Medium,Mpumalanga,107,0
4887,43,Male,Low,North West,19,0
4888,18,Female,Low,Limpopo,72,1
4889,40,Female,Medium,KwaZulu-Natal,15,0
4890,38,Male,Low,Free State,21,0
4891,69,Male,Low,Gauteng,91,0
4892,46,Male,High,Limpopo,20,0
4893,64,Female,Low,Western Cape,36,1
4894,27,Male,Medium,Free State,112,0
4895,67,Female,Medium,Mpumalanga,78,0
4896,33,Female,Low,Gauteng,67,1
4897,39,Female,Low,Free State,39,1
4898,26,Male,High,Western Cape,69,0
4899,55,Male,High,Western Cape,6,0
4900,74,Male,Medium,Northern Cape,94,0
4901,28,Female,Medium,Eastern Cape,12,0
4902,70,Female,Medium,Free State,48,0
4903,51,Male,Medium,Northern Cape,103,0
4904,37,Female,Low,Gauteng,93,0
4905,58,Female,Low,KwaZulu-Natal,19,0
4906,21,Male,Low,North West,38,0
4907,28,Female,Low,North West,15,0
4908,35,Female,High,Gauteng,65,0
4909,48,Female,Low,Mpumalanga,54,1
4910,71,Female,Low,Mpumalanga,104,0
4911,41,Male,High,Northern Cape,30,0
4912,41,Female,Medium,Limpopo,2,1
4913,40,Female,Medium,Western Cape,101,0
4914,46,Male,High,Gauteng,40,0
4915,51,Female,Low,Limpopo,50,0
4916,31,Male,Low,North West,81,0
4917,46,Male,Low,Limpopo,10,0
4918,61,Female,Low,North West,67,0
4919,69,Female,Low,Free State,48,0
4920,44,Male,Low,Eastern Cape,30,0
4921,21,Female,Low,Gauteng,60,0
4922,57,Female,Medium,Northern Cape,72,0
4923,58,Male,Medium,Western Cape,119,1
4924,49,Female,Low,Gauteng,72,1
4925,37,Female,High,Free State,96,0
4926,62,Male,Low,North West,17,0
4927,19,Female,Medium,Mpumalanga,3,0
4928,57,Female,Low,Free State,91,0
4929,52,Male,Medium,Gauteng,14,1
4930,61,Male,Medium,Northern Cape,72,1
4931,58,Female,High,Eastern Cape,21,0
4932,55,Female,Low,Eastern Cape,115,0
4933,69,Female,Low,Northern Cape,57,0
4934,61,Female,High,North West,53,1
4935,59,Female,Medium,Western Cape,71,1
4936,72,Male,Medium,Mpumalanga,88,0
4937,37,Male,Low,Eastern Cape,62,1
4938,35,Female,Low,North West,102,0
4939,46,Male,Medium,Free State,90,0
4940,24,Male,High,Mpumalanga,94,1
4941,49,Female,Low,Mpumalanga,60,0
4942,52,Female,Medium,Northern Cape,91,0
4943,63,Female,Medium,Limpopo,44,0
4944,67,Female,Low,Free State,80,0
4945,54,Female,Low,Gauteng,31,0
4946,74,Female,Medium,Free State,72,0
4947,57,Male,Low,Eastern Cape,7,0
4948,24,Female,Low,Western Cape,114,0
4949,27,Female,Medium,Free State,84,0
4950,52,Female,Medium,Eastern Cape,104,0
4951,33,Male,Medium,Northern Cape,63,0
4952,54,Female,Medium,Limpopo,25,0
4953,58,Female,High,Gauteng,93,0
4954,26,Female,Medium,Gauteng,98,1
4955,67,Female,High,Gauteng,45,0
4956,63,Male,Medium,Mpumalanga,116,0
4957,26,Female,Medium,Mpumalanga,98,0
4958,23,Female,High,Northern Cape,61,1
4959,24,Male,Medium,Gauteng,68,0
4960,69,Female,Low,KwaZulu-Natal,102,0
4961,39,Female,High,KwaZulu-Natal,79,1
4962,28,Female,Low,Free State,13,0
4963,23,Male,Medium,KwaZulu-Natal,108,0
4964,66,Male,Low,Western Cape,12,0
4965,49,Female,Low,Limpopo,113,1
4966,19,Male,Medium,Mpumalanga,41,0
4967,24,Female,High,Limpopo,39,0
4968,59,Male,High,Limpopo,15,0
4969,24,Male,High,Gauteng,5,0
4970,36,Female,Low,Limpopo,6,0
4971,37,Male,Medium,Mpumalanga,64,0
4972,69,Male,Low,Eastern Cape,96,1
4973,71,Female,High,Northern Cape,119,1
4974,45,Male,Medium,Mpumalanga,14,0
4975,29,Male,Medium,Mpumalanga,49,1
4976,55,Male,Low,North West,35,1
4977,32,Female,Low,Gauteng,108,0
4978,65,Female,High,North West,6,0
4979,18,Male,Medium,Free State,95,0
4980,71,Female,Medium,Limpopo,39,0
4981,51,Male,Low,North West,102,0
4982,64,Female,Low,Northern Cape,35,0
4983,57,Male,Low,KwaZulu-Natal,11,0
4984,44,Male,Medium,Free State,65,0
4985,57,Female,Low,Mpumalanga,87,0
4986,61,Female,Low,Gauteng,117,0
4987,49,Female,Low,Mpumalanga,31,1
4988,62,Female,High,Limpopo,60,0
4989,62,Female,Medium,Mpumalanga,68,0
4990,61,Female,Low,Gauteng,33,0
4991,54,Male,High,Northern Cape,85,0
4992,29,Female,Low,Gauteng,40,0
4993,36,Female,Low,Western Cape,70,0
4994,19,Male,Medium,Gauteng,92,0
4995,20,Male,High,Mpumalanga,117,0
4996,57,Male,Medium,Free State,97,1
4997,27,Female,Low,Mpumalanga,10,1
4998,47,Male,Medium,KwaZulu-Natal,14,0
4999,49,Male,Low,Northern Cape,54,0
5000,28,Male,High,Northern Cape,92,1
5001,37,Male,High,North West,15,1
5002,22,Female,Medium,Free State,112,1
5003,45,Male,Medium,Free State,102,1
5004,27,Male,Low,Mpumalanga,71,0
5005,31,Female,Medium,KwaZulu-Natal,81,0
5006,70,Female,Medium,Eastern Cape,81,0
5007,42,Female,Medium,Free State,77,0
5008,49,Female,Low,Western Cape,89,1
5009,46,Female,Medium,Gauteng,65,0
5010,29,Male,Medium,Mpumalanga,81,0
5011,45,Female,Medium,Mpumalanga,29,1
5012,74,Female,High,KwaZulu-Natal,10,0
5013,63,Female,Low,Mpumalanga,14,0
5014,38,Female,Low,KwaZulu-Natal,111,0
5015,23,Male,Low,North West,43,0
5016,49,Female,Medium,Gauteng,54,0
5017,39,Female,Low,Northern Cape,75,0
5018,42,Female,Low,North West,2,1
5019,22,Female,Medium,Northern Cape,13,0
5020,51,Male,Low,Northern Cape,86,0
5021,70,Male,Low,Mpumalanga,41,1
5022,64,Female,Medium,Western Cape,65,0
5023,71,Male,Low,Western Cape,21,0
5024,38,Male,Low,Western Cape,74,0
5025,73,Female,Medium,Northern Cape,68,1
5026,54,Female,Low,Western Cape,69,0
5027,54,Female,Medium,Northern Cape,78,0
5028,23,Female,Low,Eastern Cape,64,0
5029,27,Male,Low,Western Cape,26,0
5030,30,Female,Low,North West,113,0
5031,24,Male,Medium,Mpumalanga,52,1
5032,67,Female,Medium,Western Cape,27,0
5033,48,Female,High,Mpumalanga,71,0
5034,22,Male,High,KwaZulu-Natal,27,0
5035,62,Female,High,Gauteng,20,0
5036,73,Female,Medium,Free State,107,0
5037,49,Female,Medium,North West,64,0
5038,44,Female,Medium,Northern Cape,45,0
5039,47,Male,Low,North West,74,0
5040,40,Female,Low,KwaZulu-Natal,6,1
5041,71,Male,Low,Eastern Cape,84,0
5042,70,Male,Medium,Limpopo,25,1
5043,23,Male,Medium,KwaZulu-Natal,11,0
5044,54,Female,Medium,Western Cape,79,0
5045,67,Male,Medium,Free State,9,1
5046,57,Male,Low,Western Cape,89,1
5047,45,Male,Medium,Western Cape,3,0
5048,69,Male,Low,Free State,78,0
5049,31,Male,Medium,Western Cape,117,0
5050,64,Female,Low,Mpumalanga,34,0
5051,40,Female,Medium,Limpopo,76,1
5052,27,Male,Low,Western Cape,102,0
5053,65,Male,High,Northern Cape,65,1
5054,47,Male,High,Northern Cape,119,0
5055,74,Male,Medium,Limpopo,20,0
5056,54,Male,Low,North West,97,1
5057,22,Male,Low,Eastern Cape,26,0
5058,27,Female,Medium,Western Cape,71,1
5059,19,Male,Low,North West,74,0
5060,36,Female,Low,Mpumalanga,93,0
5061,34,Female,Low,Eastern Cape,72,0
5062,20,Female,Low,Mpumalanga,40,1
5063,67,Male,Medium,North West,23,0
5064,28,Female,Low,Gauteng,71,1
5065,70,Male,Low,Eastern Cape,50,0
5066,46,Female,Low,Limpopo,17,0
5067,51,Male,Medium,KwaZulu-Natal,10,0
5068,28,Male,Low,KwaZulu-Natal,42,0
5069,39,Female,High,Free State,117,1
5070,51,Male,Medium,Gauteng,10,1
5071,39,Female,Low,Mpumalanga,72,1
5072,69,Male,Medium,Northern Cape,55,0
5073,23,Female,Medium,Eastern Cape,8,0
5074,39,Male,Medium,Northern Cape,32,0
5075,74,Male,Low,North West,79,0
5076,37,Female,High,Limpopo,78,0
5077,21,Female,High,Northern Cape,40,0
5078,50,Female,Medium,Mpumalanga,95,0
5079,33,Female,Low,Gauteng,52,0
5080,36,Male,Medium,Limpopo,23,0
5081,39,Male,High,KwaZulu-Natal,20,0
5082,29,Female,Medium,Northern Cape,61,0
5083,25,Female,Low,Gauteng,93,0
5084,25,Male,Low,North West,108,1
